"collection_id","seed_id","collection_no","collection_date","mission_no","collectors","collection_source","collection_note"
"3125","3125","m/c/k/10","22/02/2014","1","Ugyen Norbu","Farm store","Nil"
"3126","3126","m/c/c/11","03-09-14","1","Ugyen norbu","Farm store","Nil"
"3127","3127","m/c/j/12","03-09-14","1","Ugyen Norbu","Farm store","Nil"
"3128","3128","m/c/k/13","13-03-14","1","Ugyen norbu","Farm store","Nil"
"3129","3129","m/c/b/14","13-03-14","1","Ugyen Norbu","Farm store","Used as spicy in any kind of preparing curry"
"3130","3130","m/c/s/15","13-03-14","1","Ugyen Norbu","Farm store","Nil"
"3131","3131","m/c/c/16","18-03-14","1","Ugyen norbu","Farm store","Nil"
"3132","3132","m/c/l/17","05-03-14","1","Ugyen Norbu","Farm store","Nil"
"3133","3133","m/c/t/18","18-03-14","1","Ugyen norbu","Farm store","Nil"
"3134","3134","m/c/t/19","18-03-14","1","Ugyen Norbu","Farm store","Nil"
"3135","3135","s/c/u/08","15/14/2014","1","sangay Wangdi","Farm store","Nil"
"3136","3136","s/c/u/09","15/14/2014","1","sangay Wangdi","Farm store","Nil"
"3137","3137","s/c/u/10","15/14/2014","1","sangay wangdi","Farm store","Nil"
"3138","3138","s/c/u/11","18/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3139","3139","S/C/U/12","15/14/2014","1","Sangay wangdi","Farm store","Nil"
"3140","3140","S/C/U/13","17/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3141","3141","S/C/U/14","17/01/2014","1","Sangay wangdi","Farm store","Used as grain"
"3142","3142","S/C/U/15","17/01/2014","1","Sangay wangdi","Farm store","used as grain"
"3143","3143","S/C/U/16","17/01/2014","1","Sangay wangdi","Farm store","Used as food grain"
"3144","3144","S/C/U/17","18/01/2014","1","Sangay wangdi","Farm store","Used as food grain
"
"3145","3145","S/C/U/18","18/01/2014","1","Sangay wangdi","Farm store","Used as food grain"
"3146","3146","S/C/T/19","21/01/2014","1","Sangay Wandi","Farm store","used as food grain"
"3147","3147","S/C/T/20","21/01/2014","1","Sangay wangdi","Farm store","Used as food grain"
"3148","3148","S/C/T/21","21/01/2014","1","Sangay wangdi","Farm store","Used as food grain"
"3149","3149","S/C/T/22","01-02-14","1","Sangay wangdi","Farm store","Used as good grain and brewing alcohol"
"3150","3150","S/C/T/23","01-02-14","1","Sangay wangdi","Farm store","Used as vegetables"
"3151","3151","S/C/T/24","21/01/2014","1","Sangay wangdi","Farm store","Used as curry and dal"
"3152","3152","S/C/T/25","01-02-14","1","Sangay wangdi","Farm store","Used as vegetables"
"3153","3153","S/C/T/26","01-02-14","1","Sangay wangdi","Farm store","Used as food grain"
"3154","3154","S/C/T/27","01-02-14","1","Sangay wangdi","Farm store","Used as food grain"
"3155","3155","S/C/T/28","01-02-14","1","Sangay wangdi","Farm store","Used as food grain"
"3156","3156","S/C/T/29","21/01/2014","1","Sangay wangdi","Farm store","Used as food grain"
"3157","3157","S/C/T/30","21/01/2014","1","Sangay wangdi","Farm store","Used as food grain and brewing"
"3158","3158","s/c/t/31","21/01/2014","1","Sangay wangdi","Farm store","Nil"
"3159","3159","s/c/p/32","22/01/2014","1","sangay wangdi","Farm store","Nil"
"3160","3160","s/c/p/33","22/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3161","3161","s/c/d/34","22/01/2014","1","Sangay wangdi","Farm store","Nil"
"3162","3162","s/c/d/35","22/01/2014","1","sangay wangdi","Farm store","Nil"
"3163","3163","s/c/j/36","22/01/2014","1","sangay wangdi","Farm store","Nil"
"3164","3164","s/c/j/37","22/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3165","3165","s/c/j/38","22/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3166","3166","s/c/y/39","23/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3167","3167","s/c/y/40","24/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3168","3168","s/c/y/41","24/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3169","3169","s/c/y/42","24/01/2014","1","Sangay wangdi","Farm store","Nil"
"3170","3170","s/c/s/43","24/01/2014","1","Sangay Wangdi","Farm store","Nil"
"3171","3171","S/C/N/44","25/01/2014","0","Sangay Wangdi","Farm store","Pickling (Ezay) and Suja preparation"
"3172","3172","S/C/N/45","25/01/2014","0","Sangay Wangdi","Farm store","Food grain"
"3173","3173","s/n/n/46","25/01/2014","0","Sangay Wangdi","Farm store","Food Grain"
"3174","3174","s/n/n/47","25/01/2014","0","Sangay Wangdi","Farm store","Food grain"
"3175","3175","S/C/N/48","25/01/2014","0","Sangay Wangdi","Farm store","Food grain"
"3176","3176","S/C/N/49","25/01/2014","0","Sangay Wangdi","Farm store","Food Grain"
"3177","3177","S/C/N/50","25/01/2014","0","Sangay Wangdi","Farm store","Dwarf, No lodging, Requires more water, White Rice , Becomes hard when rice is cold"
"3178","3178","S/C/N/51","25/01/2014","0","Sangay Wangdi","Farm store","White seed, Open type"
"3179","3179","S/C/N/52","25/01/2014","0","Sangay Wangdi","Farm store","Mixed with rice and eaten"
"3180","3180","S/C/B/53","27/01/2014","0","Sangay Wangdi","Farm store","Food grain"
"3181","3181","S/C/B/54","27/01/2014","0","Sangay Wangdi","Farm store","Food Grain"
"3182","3182","S/C/B/55","27/01/2014","0","Sangay Wangdi","Farm store","Food grain"
"3183","3183","S/C/B/56","27/01/2014","0","Sangay Wangdi","Farm store","Closed , Good yield"
"3184","3184","S/C/B/57","27/01/2014","0","Sangay Wangdi","Farm store","Vegetable"
"3185","3185","S/C/T/58","27/01/2014","0","Sangay Wangdi","Farm store","Food and brewing"
"3186","3186","S/C/B/59","24/02/2014","0","Sangay Wangdi","Farm store","Food Grain"
"3187","3187","S/C/B/60","24/02/2014","0","Sangay Wangdi","Farm store","Food Grain"
"3188","3188","S/C/B/61","24/02/2014","0","Sangay Wangdi","Farm store","Food grain"
"3189","3189","S/C/B/62","24/02/2014","0","Sangay Wangdi","Farm store","Food grain"
"3190","3190","S/C/B/63","24/02/2014","0","Sangay Wangdi","Farm store","Food grain"
"3191","3191","5115","04-07-14","1","Taiwan","Farm store","Nil"
"3192","3192","5120","07-04-14","1","Taiwan","Farm store","Nil"
"3193","3193","5124","07-04-14","1","taiwan","Farm store","Nil"
"3194","3194","5125","07-04-14","1","Taiwan","Farm store","Nil"
"3195","3195","p/s/d/50","17/11/2012","1","madhu devi","Farm store","Nil"
"3196","3196","p/t/t/86","07-08-14","1","namgay","Farm store","Nil"
"3197","3197","p/t/t/87","07-08-14","1","Dorji","Farm store","Nil"
"3198","3198","p/g/s/12","07-08-14","1","Dorji","Farm store","Nil"
"3199","3199","p/n/y/01","01-04-14","1","Karma","Farm store","Nil"
"3200","3200","p/n/y/02","01-04-14","1","Karma","Farm store","Nil"
"3201","3201","p/n/y/03","01-04-14","1","karma","Farm store","Nil"
"3202","3202","p/n/y/04","01-04-14","1","karma","Farm store","Nil"
"3203","3203","p/n/y/05","01-04-14","1","Karma","Farm store","Brewing purpose"
"3204","3204","p/n/y/06","01-04-14","26","Karma","Farm store","For bhutanese azay preparation, Bhutanese tea making"
"3205","3205","p/n/s/07","01-04-14","26","karma","Farm store","Consumption and brewing purpose"
"3206","3206","p/n/s/08","01-04-14","26","Karma","Farm store","cooked flour, brewing"
"3207","3207","p/n/s/09","01-04-14","26","karma","Farm store","Consumption and brewing"
"3208","3208","p/n/s/10","01-04-14","26","karma","Farm store","fermentation"
"3209","3209","p/n/s/11","01-04-14","26","karma","Farm store","Pickling nd azzay"
"3210","3210","p/n/s/12","01-05-14","26","Karma","Farm store","Nil"
"3211","3211","p/n/n/13","01-05-14","26","karma","Farm store","Nil"
"3212","3212","NCAN1","09-03-13","0","NCAN Bumthang","NCAN Bumthang","Used as cattle feed both green and dried and processed."
"3213","3213","NCAN2","09-03-13","0","NCAN Bumthang","NCAN Bumthang","Used as cattle feed both green and dried and processed."
"3214","3214","NCAN3","09-03-13","0","NCAN Bumthang","NCAN Bumthang","Used as cattle feed both green and dried and processed."
"3215","3215","NCAN4","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as tuber chop and green leaf to feed cattle"
"3216","3216","NCAN5","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as tuber chop and green leaf to feed cattle"
"3217","3217","NCAN6","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle"
"3218","3218","NCAN7","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle and lawn grass"
"3219","3219","NCAN8","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle and orchard grass"
"3220","3220","NCAN9","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle and orchard grass"
"3221","3221","NCAN11","09-03-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle"
"3222","3222","NCAN12","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle"
"3223","3223","NCAN13","03-09-13","0","NCAN Bumthang","NCAN Bumthang","Used as green and dry feed to cattle"
"3224","3224","p/n/n/14","01-05-14","1","Karma","Farm store","Nil"
"3225","3225","p/n/n/15","01-05-14","1","Karma, Pema Dor","Farm store","Nil"
"3226","3226","p/n/n/16","01-05-14","1","Karma","Farm store","Puta/cooked flour for consumption/brewing purpose"
"3227","3227","p/n/n/17","01-05-14","1","Karma","Farm store","brewing/cattle feed/ puta"
"3228","3228","p/n/n/18","01-05-14","1","karma","Farm store","Brewing "
"3229","3229","p/n/n/19","01-05-14","1","Karma","Farm store","For making tea suja"
"3230","3230","p/n/s/20","01-06-14","1","karma","Farm store","Brewing"
"3231","3231","p/n/s/21","01-06-14","1","karma","Farm store","Brewing and consumption"
"3232","3232","p/n/s/22","01-06-14","1","karma","Farm store","Brewing /consumption"
"3233","3233","p/n/s/23","01-06-14","1","Karma","Farm store","vegetables as dhal"
"3234","3234","p/n/s/24","01-06-14","1","Karma","Farm store","Fermentation"
"3235","3235","p/n/s/25","01-06-14","1","Karma","Farm store","mixed with rice"
"3236","3236","p/n/s/26","01-06-14","1","Karma","Farm store","Pickle "
"3237","3237","p/n/s/27","01-06-14","1","Karma","Farm store","Death ceremony"
"3238","3238","p/n/s/28","01-06-14","1","karma","Farm store","Brewing and pop"
"3239","3239","p/n/s/29","01-06-14","1","karma","Farm store","Consumption/brewing and cattle feed"
"3240","3240","p/n/t/30","01-10-14","1","Karma","Farm store","Brewing and cattel feed"
"3241","3241","p/n/t/31","01-10-14","1","Karma","Farm store","Nil"
"3242","3242","p/n/t/32","01-10-14","1","Karma","Farm store","salad"
"3243","3243","p/n/t/33","01-10-14","1","Karma","Farm store","Curry and cattle feed"
"3244","3244","p/n/b/34","01-10-14","1","Karma","Farm store","Consumption/brewing and cattle feed"
"3245","3245","p/n/t/35","01-10-14","1","Karma","Farm store","Brewing/cattle feed"
"3246","3246","p/n/t/35","01-10-14","1","karma","Farm store","Brewing and cattle feed"
"3247","3247","p/n/b/36","01-10-14","1","Karma","Farm store","Good for suja and azay"
"3248","3248","p/n/t/37","01-10-14","1","karma","Farm store","Nil"
"3249","3249","p/n/t/38","01-10-14","1","Karma","Farm store","Brewing and consumption"
"3250","3250","p/n/t/39","01-10-14","1","karma","Farm store","Consumption and cattle feed"
"3251","3251","p/n/t/40","01-10-14","1","Karma","Farm store","Consumption brewing and cattle feed"
"3252","3252","p/n/t/41","01-10-14","1","karma","Farm store","Brewing/pop"
"3253","3253","p/n/t/42","01-10-14","1","Karma","Farm store","Brewing"
"3254","3254","p/n/t/43","01-10-14","1","Karma","Farm store","Fermentation"
"3255","3255","p/n/t/44","01-10-14","1","karma","Farm store","Suja/ezzay"
"3256","3256","p/n/t/45","01-10-14","1","Karma","Farm store","Consumption/cattle feed"
"3257","3257","p/n/t/46","01-10-14","1","Karma","Farm store","Consumption/ brewing/ cattle feed"
"3258","3258","p/n/t/47","01-10-14","1","Karma","Farm store","Nil"
"3259","3259","p/n/t/48","01-10-14","1","karma","Farm store","Brewing and consumption"
"3260","3260","p/n/t/49","01-11-14","1","karma","Farm store","Nil"
"3261","3261","p/n/t/50","01-11-14","1","karma","Farm store","Nil"
"3262","3262","p/n/t/51","01-11-14","1","Karma","Farm store","Nil"
"3263","3263","p/n/t/52","01-01-14","1","Karma","Farm store","Nil"
"3264","3264","p/n/t/53","11-01-14","1","karma","Farm store","Nil"
"3265","3265","p/n/t/54","01-11-14","1","karma","Farm store","Nil"
"3266","3266","p/n/r/55","01-11-14","1","karma","Farm store","Nil"
"3267","3267","p/n/r/56","01-11-14","1","Karma","Farm store","Nil"
"3268","3268","p/n/r/57","01-11-14","1","Karma","Farm store","Nil"
"3269","3269","p/n/r/58","01-11-14","1","Karma","Farm store","Suja/ ezzay"
"3270","3270","p/n/r/59","01-11-14","1","Karma","Farm store","Nil"
"3271","3271","p/n/r/60","01-11-14","1","Karma","Farm store","Nil"
"3272","3272","p/n/r/61","01-12-14","1","Karma","Farm store","Nil"
"3273","3273","p/n/r/62","01-12-14","1","Karma","Farm store","Consumption"
"3274","3274","p/n/r/63","12-01-14","1","Karma","Farm store","Consumption"
"3275","3275","p/n/r/64","01-12-14","1","Karma","Farm store","Nil"
"3276","3276","p/n/r/65","01-12-14","1","Karma","Farm store","Nil"
"3277","3277","p/n/r/66","01-12-14","1","Karma","Farm store","Nil"
"3278","3278","p/n/r/67","01-12-14","1","Karma","Farm store","Nil"
"3279","3279","p/n/r/68","01-12-14","1","Karma","Farm store","Fermentation"
"3280","3280","p/n/r/69","12-01-14","1","Karma","Farm store","Consumption"
"3281","3281","p/n/p/70","01-12-14","1","karma","Farm store","Nil"
"3282","3282","p/n/p/71","13/01/2014","1","karma","Farm store","Brewing and catle feed"
"3283","3283","p/n/p/72","13/01/2014","1","karma","Farm store","Fermentation"
"3284","3284","p/n/p/73","13/01/2014","1","Karma","Farm store","Fermentation"
"3285","3285","p/n/p/74","13/01/2014","1","Karma","Farm store","Suja making"
"3286","3286","p/n/n/75","13/01/2014","1","karma","Farm store","Consumption and cattle feed"
"3287","3287","p/n/n/76","13/01/2014","1","Karma","Farm store","Brewing"
"3288","3288","p/n/n/77","13/01/2014","1","Karma","Farm store","As vegetables"
"3289","3289","p/n/n/78","13/01/2014","1","Karma","Farm store","Consumption"
"3290","3290","p/n/n/79","13/01/2014","1","Karma","Farm store","Tea /ezzay"
"3291","3291","p/n/l/80","13/01/2014","1","Karma","Farm store","Consumption,brewing"
"3292","3292","p/n/l/81","13/01/2014","1","karma","Farm store","Brewing cattle feed"
"3293","3293","p/n/l/82","13/01/2014","1","karma","Farm store","Brewing and consumption"
"3294","3294","p/n/l/83","13/01/2014","1","Karma","Farm store","Brewing"
"3295","3295","p/n/l/84","13/01/2014","1","Karma","Farm store","Fermentation"
"3296","3296","p/n/l/85","13/01/2014","1","karma","Farm store","Consumption"
"3297","3297","p/n/r/86","13/01/2014","1","Karma","Farm store","Nil"
"3298","3298","p/n/r/87","14/01/2014","1","Karma","Farm store","Nil"
"3299","3299","p/n/r/88","14/01/2014","1","Karma","Farm store","Nil"
"3300","3300","p/n/r/89","14/01/2014","1","Karma","Farm store","Nil"
"3301","3301","p/n/r/90","14/01/2014","1","karma","Farm store","fermentation"
"3302","3302","p/n/g/91","15/14/2014","1","Karma","Farm store","Consumption/brewing/cattle feed"
"3303","3303","p/n/g/92","15/14/2014","1","Karma","Farm store","Brewing and cattle feed"
"3304","3304","p/n/g/93","15/14/2014","1","Karma","Farm store","Brewing"
"3305","3305","p/n/g/94","15/14/2014","1","Karma","Farm store","Consumption and brewing"
"3306","3306","p/n/g/95","15/14/2014","1","karma","Farm store","Brewing and consumption"
"3307","3307","p/n/g/96","15/14/2014","1","Karma","Farm store","fermentation"
"3308","3308","p/n/g/97","15/14/2014","1","Karma","Farm store","Consumption"
"3309","3309","p/n/g/98","15/14/2014","1","Karma","Farm store","vegetable "
"3310","3310","p/n/g/99","15/14/2014","1","Karma","Farm store","Oil extraction purpose"
"3311","3311","p/n/g/100","15/14/2014","1","karma","Farm store","Suja/Azzay."
"3312","3312","p/n/g/101","15/14/2014","1","Karma","Farm store","Used during cremation purpose"
"3313","3313","p/n/g/102","15/14/2014","1","Kar,a","Farm store","consumption/brewing and cattle feed"
"3314","3314","p/n/g/103","15/14/2014","1","Karma","Farm store","Brewing"
"3315","3315","p/n/g/104","15/14/2014","1","karma","Farm store","Nil"
"3316","3316","p/n/g/105","15/14/2014","1","Karma","Farm store","Suja"
"3317","3317","p/n/b/106","15/14/2014","1","karma","Farm store","Nil"
"3318","3318","p/n/b/107","16/01/2014","1","karma","Farm store","Brewing"
"3319","3319","p/n/b/108","16/01/2014","1","karma","Farm store","Brewing and consumption"
"3320","3320","p/n/b/109","16/01/2014","1","karma","Farm store","Brewing"
"3321","3321","p/n/b/110","16/01/2014","1","karma","Farm store","nil"
"3322","3322","p/n/g/111","19/01/2014","1","Karma","Farm store","Nil"
"3323","3323","p/n/g/112","19/01/2014","1","Karma","Farm store","vegetable"
"3324","3324","p/n/g/113","19/01/2014","1","karma","Farm store","Fermentation"
"3325","3325","p/n/g/114","19/01/2014","1","Karma","Farm store","Nil"
"3326","3326","p/n/g/115","19/01/2014","1","Karma","Farm store","Nil"
"3327","3327","p/n/g/116","19/01/2014","1","Karma","Farm store","Consumption/ Brewing"
"3328","3328","p/n/g/117","19/01/2014","1","Karma","Farm store","Nil"
"3329","3329","p/n/g/118","19/01/2014","1","karma","Farm store","Nil"
"3330","3330","p/n/g/119","19/01/2014","1","Karma","Farm store","Fermentation"
"3331","3331","p/n/t/120","19/01/2014","1","Karma","Farm store","Consumption"
"3332","3332","p/n/t/121","17/01/2014","1","Karma","Farm store","Nil"
"3333","3333","p/n/t/122","17/01/2014","1","Karma","Farm store","Nil"
"3334","3334","p/n/t/123","17/01/2014","1","karma","Farm store","Brewing"
"3335","3335","p/n/t/124","17/01/2014","1","Karma","Farm store","Nil"
"3336","3336","p/n/t/125","17/01/2014","1","Karma","Farm store","Nil"
"3337","3337","p/n/t/126","17/01/2014","1","Karma","Farm store","Nil"
"3338","3338","p/n/t/127","17/01/2014","1","karma","Farm store","Nil"
"3339","3339","p/n/t/128","17/01/2014","1","Karma","Farm store","Oil extraction for consumption"
"3340","3340","p/n/t/129","17/01/2014","1","Karma","Farm store","Vegetable"
"3341","3341","p/n/t/130","17/01/2014","1","Karma","Farm store","Nil"
"3342","3342","p/n/t/131","18/01/2014","1","Karma","Farm store","Brewing"
"3343","3343","p/n/t/132","18/01/2014","1","karma","Farm store","Nil"
"3344","3344","p/n/b/133","17/01/2014","1","Karma","Farm store","Brewing and consumption"
"3345","3345","p/n/b/134","18/01/2014","1","Karma","Farm store","Brewing"
"3346","3346","p/n/b/135","20/01/2014","1","karma","Farm store","Consumption"
"3347","3347","p/n/b/136","20/01/2014","1","Karma","Farm store","Nil"
"3348","3348","p/n/b/137","20/01/2014","1","Karma","Farm store","Nil"
"3349","3349","p/n/b/138","20/01/2014","1","Karma","Farm store","Nil"
"3350","3350","p/n/b/139","20/01/2014","1","karma","Farm store","Nil"
"3351","3351","W/RDC Bajo/01","2014","0",,,
"3352","3352","W/RDC Bajo/02","2014","0",,,
