"seed_id","donor_id","collection_rep","type","samplestatus_id","p_user_id","crop_name","family","genus","species","sub_texa","local_name","localvariety_name","material_type","classification","resistant","susceptible","important","p_stored_date"
"3654","3654","t/k/n/40","passport","3","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","pailo Bori","Seed","Legumes","Nil","Nil","Yellow seed
good market value
Used as dal","Old Data"
"3655","3655","rnrb/01","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","Ray","Bajo Maap 1","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3656","3656","rnrb/02","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","ray","Khangma Maap","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3657","3657","rnrb/03","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","ray","IR20913","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3658","3658","rnrb/04","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","Ray","Bajo Kaap 1","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3659","3659","rnrb/05","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","ray","Bajo Kaap 2","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3660","3660","rnrb/06","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","Ray","IR64","Seed","Cereal","NIl","Nil","Nil","Old Data"
"3661","3661","t/k/m/41","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","kanchi Bori","Seed","Legumes","Nil","Nil","White color seed
good market value
Used as dal","Old Data"
"3662","3662","t/k/m/42","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Tuni Bori","Seed","Legumes","NIl","Nil","Used as dal
Good market value","Old Data"
"3663","3663","t/k/n/43","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Kalo bori","Seed","Legumes","NIl","Nil","Black color seed
Good market value
Used as dal","Old Data"
"3664","3664","t/k/n/44","passport","0","1","Mustard green","Brassicaceae","Brassica","juncea","spp","sag","rai Sag","Seed",,"Nil","nil","MOre fleshy
Good market but bit bitter taste","Old Data"
"3665","3665","t/k/n/45","passport","0","1","Bitter gourd","Cucurbitaceae","Momordica","charantia","spp","Karala","Nil","Seed","Vegetable","Nil","Nil","Small fruit size
More bitter taste
Good for health","Old Data"
"3666","3666","t/k/n/46","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","farshey","parey farshey","Seed","Vegetable","NIl","Nil","Less taste than madashey farshey","Old Data"
"3667","3667","t/k/n/47","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Dulal Bori","Seed","Legumes","Nil","Nil","Seed brownish type
seed cylinder
Used as dal","Old Data"
"3668","3668","t/k/t/48","passport","0","1","Cucumber","Cucurbitaceae","Cucumis","sativus","Spp","Kangkara","Nil","Seed","Vegetable","NIl","Nil","Long and cylinder
More fleshy","Old Data"
"3669","3669","t/k/t/49","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","spp","Tori","Kalo Tori","Seed","Oil","Nil","Nil","Black seed
Less oil than yellow","Old Data"
"3670","3670","t/k/t/50","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","farshey","madashey farshe","Seed","Vegetable","Nil","Nil","Good taste
Good market value","Old Data"
"3671","3671","t/k/t/51","passport","0","1","Perilla","Lamiaceae","Perilla","frutescens","spp","Selam","Kalo Selam","Seed","Oil","Nil","Nil","Oil content hihg","Old Data"
"3672","3672","t/k/t/52","passport","2","1","Maize","Poaceae","Zea","mays","spp","Makai","Sheto Makai","Seed","Cereal","Nil","Nil","White color kernel
Good taste","Old Data"
"3673","3673","t/k/t/53","passport","2","1","Maize","Poaceae","Zea","mays","spp","Makai","Pailo makai","Seed","Cereal","NIl","Nil","Good for kahrang
Yellow kernel","Old Data"
"3674","3674","t/k/t/54","passport","2","1","Maize","Poaceae","Zea","mays","spp","Makai","Satheya Makai","Seed","Cereal","Nil","Nil","Matured in sixty days
Small kernel
Dwarf","Old Data"
"3675","3675","t/k/t/56","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","Dhna","Chotey Dhan","Seed","Cereal","Nil","Nil","Small grain size
Good aromatic
High market value","Old Data"
"3676","3676","t/k/t/57","passport","0","1","Maize","Poaceae","Zea","mays","spp","Makai","Sheto makai","Seed","Cereal","Nil","Nil","Good taste
Higher yielding
Good market value","Old Data"
"3677","3677","t/k/t/58","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","spp","Kodo","Kalao Kodo","Seed","Cereal","NIl","Nil","Closed head
High yield
Used as beverage","Old Data"
"3678","3678","t/k/t/59","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","spp","Kodo","Pailo Kodo","Seed","Cereal","Nil","Nil","Open head
Used for brewing","Old Data"
"3679","3679","t/k/t/60","passport","2","1","Mustard","Brassicaceae","Brassica","campestris","spp","Tori","Kalo Tori","Seed","Oil","Nil","nil","Black seed
Less oil contain","Old Data"
"3680","3680","t/k/t/61","passport","0","1","Wheat","Poaceae","Triticum","aestivum","spp","Gown","Nil","Seed","Cereal","Nil","Nil","Good taste","Old Data"
"3681","3681","t/k/t/62","passport","0","1","Black gram","Fabaceae","VIgna","mungo","spp","Dal","Kalo Dal","Seed",,"Nil","Nil","Balck color seed
High market value","Old Data"
"3682","3682","t/k/t/63","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Gew Bori","Seed","Legumes","Nil","Nil","Spoted seed
Good market value
Used as dal","Old Data"
"3683","3683","t/k/t/64","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","BOri","Dulal Bori","Seed","Legumes","Nil","Nil","Yellowish seed
used as dal
good market value","Old Data"
"3684","3684","t/k/t/65","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Daganey Bori","Seed","Legumes","Nil","NIl","Used as dal
Good market value","Old Data"
"3685","3685","t/k/t/66","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Bori","Hareyo Bori","Seed","Legumes","Nil","Nil","Good taste
Good market value","Old Data"
"3686","3686","t/k/t/67","passport","0","1","Mustard green","Brassicaceae","Brassica","juncea","spp","Sag","Rai Sag","Seed","Oil","Nil","Nil","More fleshy
Good taste","Old Data"
"3687","3687","t/k/t/68","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","farshey","Paray Farshey","Seed","Vegetable","Nil","Nil","More production
less taste","Old Data"
"3688","3688","t/k/t/69","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","farshey","Madeshey","Seed","Vegetable","Nil","nil","Good taste
Good market value","Old Data"
"3689","3689","t/k/t/72","passport","0","1","Gram","Fabaceae","Vigna","spp","spp","Mosham","Nil","Seed",,"Nil","Nil","Good markey value
Used as dal","Old Data"
"3690","3690","t/k/t/74","passport","0","1","Coriander","Apiaceae","Coriandrum","sativum","spp","Dhania","Nil","Seed","Vegetable","Nil","Nil","Good aromatic","Old Data"
"3691","3691","t/k/t/75","passport","0","1","Soya bean","Fabaceae","Glycine","max","spp","Bodmas","Pailo Bodmas","Seed","Oil","Nil","Nil","Yellowish seed

Medium size seed","Old Data"
"3692","3692","T/k/t/76","passport","3","1","Paddy","Poaceae","Oryza","sativa","spp","Dhan","Chotey Dhan","Seed","Cereal","Nil","Nil","Small and white grain
Good aromatic","Old Data"
"3693","3693","t/k/d/77","passport","3","1","Maize","Poaceae","Zea","mays","spp","Makai","satheya makai","Seed","Cereal","Nil","Nil","Dwarf
Small grain size
matured in sixty days","Old Data"
"3694","3694","t/k/d/78","passport","2","1","Vigna","Fabaceae","Vigna","mungo","spp","Kalo Dal","Kalo Dal","Seed","Legumes","Nil","Nil","Black color seed
High market value","Old Data"
"3695","3695","t/k/d/79","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","spp","Fapher","Mithey Fapher","Seed","Cereal","Nil","Nil","Red stem
Purple flower
High yielding","Old Data"
"3696","3696","t/k/d/80","passport","0","1","Horse gram","Fabaceae","Macrotylema","uniflorum","spp","Gath","Gath","Seed","Legumes","Nil","Nil","Use for kidney stone medicine purpose","Old Data"
"3697","3697","l/k/g/01","passport","2","1","Mustard","Brassicaceae","Brassica","campestris","spp","Godhpur","Godhpur","Seed","Oil","Nil","Nil","medium heihgt
No Lodging","Old Data"
"3698","3698","l/k/t/02","passport","2","1","Chilli","Solanaceae","Capsicum","annuum","spp","Bangala","Bangala local","Fruit","Vegetable","Nil","Nil","Pointed top fruit shape
shrewed when dried","Old Data"
"3699","3699","l/k/t/03","passport","0","1","Chilli","Solanaceae","Capsicum","annuum","spp","Bangala","Bangala","Fruit","Vegetable","Nil","Nil","Pointed but longer than local
Deep red when dried gets shrivelled
taste prefered over local","Old Data"
"3700","3700","l/k/t/04","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","lawshar","lawshar carrot","Fruit","Vegetable","Nil","Nil","Small fruit
9 ridges
carrot color when ripe
Apple shape","Old Data"
"3701","3701","l/k/t/05","passport","0","1","Pumpkin","Cucurbitaceae","Cucurbita","pepo","spp","Lawshar","Lawshar green c","Fruit","Vegetable","Nil","Nil","green fruit when ripe
Ridged
pointed tip fruit shape","Old Data"
"3702","3702","l/k/s/06","passport","2","1","Foxtail millet","Poaceae","Setaria","italica","spp","Ran","Ran","Seed","Cereal","NIl","NIl","while panicle","Old Data"
"3703","3703","l/k/s/07","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","spp","Mathrey","NIl","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3704","3704","l/k/s/08","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","spp","Chara","Nil","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3705","3705","l/k/s/09","passport","2","1","Maize","Poaceae","Zea","mays","spp","Kanglungpa","Nil","Seed","Cereal","Nil","Nil","Early maturity
Good milling recovery and good taste","Old Data"
"3706","3706","l/k/s/10","passport","3","1","Maize","Poaceae","Zea","mays","spp","Nil","Bap serthi","Seed","Cereal","Nil","Nil","Small stem
High risk of attck by wild animals","Old Data"
"3707","3707","l/k/s/11","passport","3","1","Maize","Poaceae","Zea","mays","spp","Nil","Bochu kharti","Seed","Cereal","NK","NK","white in color
Good taste
goes well when mixed with rice
Not fit or making tengma","Old Data"
"3708","3708","l/k/t/12","passport","0","1","Potato","Solanaceae","Solanum","tuberosum","spp","Kee","Wengiki","Tuber","Vegetable","Nil","Nil","Nil","Old Data"
"3709","3709","l/k/t/13","passport","0","1","Peach","Rosaceae","Prunus","persica","spp","Phili","Phili local","Seed",,"Nil","Nil","We can remove the cover easilySplit fruit into two parts very easily","Old Data"
"3710","3710","l/k/t/14","passport","2","1","Soya bean","Fabaceae",,"Glycine","max","Shawlee","Kharti","Seed","Vegetable","Nil","Nil","Nil","Old Data"
"3711","3711","l/k/t/15","passport","0","1","Mustard green","Brassicaceae","Brassica","juncea","spp","Janapaytshe","Nil","Seed","Oil","NIl","Nil","Nil","Old Data"
"3712","3712","l/k/t/16","passport","0","1","Mustard green","Brassicaceae","Brassica","juncea","spp","Janapaytshe","Nil","Seed","Oil","NIl","Nil","NIl","Old Data"
"3713","3713","l/k/t/17","passport","0","1","Peach","Rosaceae","Prunus","persica","spp","Phili","Dremetshepa","Seed",,"Nil","Nil","We cannot recover cover","Old Data"
"3714","3714","l/k/t/18","passport","0","1","Peach","Rosaceae","Prunus","persica","spp","Phili","Khambu","Seed",,"Nil","Nil","we can revoce cover very easily","Old Data"
"3715","3715","l/k/t/19","passport","0","1","Peach","Rosaceae","Prunus","persica","spp","Phili","Losum khambu","Seed",,"Nil","Nil","We can remove cover easily","Old Data"
"3716","3716","l/k/t/20","passport","2","1","Brinjal","Solanaceae","Solanum","melongena","spp","Dolom","Local Dolom","Seed","Vegetable","Nil","Nil","Purple color
medium size fruit","Old Data"
"3717","3717","l/k/t/21","passport","0","1","Cucumber","Cucurbitaceae","Cucumis","sativus","spp","kawan","Dorji lingpa","Seed","Vegetable","Nil","Nil","Nil","Old Data"
"3718","3718","l/k/t/22","passport","0","1","Potato","Solanaceae","Solanum","tuberosum","spp","Kee","Zhamlingkee loc","Tuber","Vegetable","Nil","Nil","Nil","Old Data"
"3719","3719","l/k/t/23","passport","0","1","Potato","Solanaceae","Solanum","tuberosum","spp","kee","Bumthang kee","Tuber","Vegetable","Nil","Nil","Nil","Old Data"
"3720","3720","l/g/z/24","passport","0","1","Potato","Solanaceae","Solanum","tuberosum","spp","Kee","manjoktang","Tuber","Vegetable","Nil","Nil","Nil","Old Data"
"3721","3721","l/g/l/25","passport","3","1","Maize","Poaceae","Zea","mays","spp","Chakhar","Jangpa","Seed","Cereal","Nil","Nil","tall plant height
big cob
Easy shelling","Old Data"
"3722","3722","l/g/l/26","passport","2","1","Maize","Poaceae","Zea","mays","spp","Chakhar","Khartila","Seed","Cereal","Nil","Nil","white grains
Big cob
tall plant height","Old Data"
"3723","3723","l/g/l/27","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","spp","Thray","Nil","Seed","Cereal","Nil","Nil","Ope type head/panicle","Old Data"
"3724","3724","l/g/s/28","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","spp","Brama","Brama","Seed","Cereal","Nil","Nil","Bitter taste","Old Data"
"3725","3725","l/g/n/29","passport","0","1","Maize","Poaceae","Zea","mays","spp","Chakhar","Pema Kotpa","Seed","Cereal","Nil","Nil","Pop coen
religious purpose
income generation","Old Data"
"3726","3726","l/g/n/30","passport","0","1","Maize","Poaceae","Zea","mays","spp","Chakhar","Senpo ashom","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3727","3727","l/g/n/31","passport","2","1","Maize","Poaceae","Zea","mays","spp","Chakhar","Yangtsepa","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3728","3728","l/j/c/32","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Shepai","Serpo Shepai","Seed","Legumes","Nil","Nil","Needs support
Soft pod","Old Data"
"3729","3729","l/j/c/33","passport","0","1","Turnip","Brassicaceae","Brassica","rapa","spp","Yungmang","Marpo","Seed","Vegetable","Nil","Nil","Big fruit size
needs fym
Crop rotation","Old Data"
"3730","3730","l/j/c/34","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","spp","Brow","Brow khakpa","Seed","Cereal","Nil","Nil","Lodging resistant
Medium plant height","Old Data"
"3731","3731","l/j/c/35","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Shepai","Brokpola shepai","Seed","Legumes","NIl","Nil","Needs support
hard pod when dry
soft pod when immature","Old Data"
"3732","3732","l/j/c/36","passport","2","1","Radish","Brassicaceae","Raphanus","sativus","spp","Charu","karpola","Seed","Vegetable","Nil","Nil","Long stem elongated","Old Data"
"3733","3733","l/j/c/37","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Shepai","karpola shepai","Seed","Legumes","Nil","Nil","late maturity
needs support
Soft pod","Old Data"
"3734","3734","l/j/c/38","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","spp","Shepai","Moranmo shepai","Seed","Legumes","Nil","Nil","no need support
Dwarf variety","Old Data"
"3735","3735","l/j/c/39","passport","0","1","Garlic","Amaryllidaceae","Allium","sativum","spp","Chachu","lachu","Tuber","Vegetable","Nil","Nil","Pungent smell
Big clove","Old Data"
"3736","3736","l/j/c/40","passport","0","1","Garlic","Amaryllidaceae","Allium","sativum","spp","Chachu","Sising Rakpa","Tuber","Vegetable","Nil","Nil","spices","Old Data"
"3737","3737","l/j/c/41","passport","2","1","Chilli","Solanaceae","Capsicum","annuum","spp","Banggala","Banggala","Seed","Vegetable","Nil","Nil","Hot and long fruit size","Old Data"
"3738","3738","l/j/c/42","passport","0","1","Chilli","Solanaceae","Capsicum","annuum","spp","Banggala","Aurka banggala","Seed","Vegetable","nil","Nil","Big fruit sise
Thick skin
Less hot or pungent","Old Data"
"3739","3739","l/j/l/43","passport","0","1","Wheat","Poaceae","Triticum","aestivum","spp","Dro","Pela","Seed","Cereal","Nil","Nil","Big grain size","Old Data"
"3740","3740","l/j/l/44","passport","2","1","Barley","Poaceae","Hordeum","vulgare","spp","Na","Naa","Seed","Cereal","Nil","Nil","With awn","Old Data"
"3741","3741","l/j/l/45","passport","2","1","Foxtail Millet","Poaceae","Setaria","italica","spp","Ran","Serpo","Seed","Cereal","Nil","Nil","Nil","Old Data"
"3742","3742","l/k/k/46","passport","2","1","Maize","Poaceae","Zea","mays","spp","Chana","Teksumpa","Seed","Cereal","Nil","Nil","Taste better 
Early maturuty
Yellow kernel","Old Data"
"3743","3743","l/k/k/47","passport","0","1","Garlic","Amaryllidaceae","Allium","sativum","spp","Chachu","Chachu","Rhizome","Vegetable","Nil","Nil","About 10-15 cloves
Pinkish color","Old Data"
"3744","3744","l/k/g/48","passport","2","1","Chilli","Solanaceae","Capsicum","annuum","spp","Banggala","Banggala local","Seed","Vegetable","Nil","Nil","Small fruit size
no wilt diseases
Pointed tip fruit shape","Old Data"
"3745","3745","l/k/g/49","passport","0","1","Onion","Amaryllidaceae","Allium","cepa","spp","Tsong","Guntshong","BUlb","Vegetable","NIl","Nil","Small elongated
Consumption","Old Data"
"3746","3746","l/m/k/50","passport","0","1","Garlic","Amaryllidaceae","Allium","sativum","spp","Lachu","lachu Chetpula","Bulb","Vegetable","Nil","Nil","Good production
Both leaf and buld edible
Good taste
Resistant to lodging","Old Data"
"3747","3747","l/m/z/51","passport","0","1","Potato","Solanaceae","Solanum","tuberosum","spp","Kewa","Bothpa Kewa","Tuber","Vegetable","Nil","Nil","Good production and taste
yellow flesh
Flesh turn black","Old Data"
