"cult_id","seed_id","cult_practice","nursery_time","plant_season","harvest_season","crop_system","s_status"
"3313","3313","Rainfed","02-01-14","02-01-14","07-01-14","Monoculture","Landrace"
"3314","3314","Rainfed","06-01-14","07-01-14","10-01-14","Intercropping","Landrace"
"3315","3315","Rainfed","06-01-14","07-01-14","10-01-14","Intercropping","Landrace"
"3316","3316","Rainfed","03-01-14","03-01-14","11-01-14","Intercropping","Landrace"
"3317","3317","Rainfed","01-01-14","01-01-14","06-01-14","Monoculture","Landrace"
"3318","3318","Rainfed","05-01-14","06-01-14","10-01-14","Intercropping","Landrace"
"3319","3319","Rainfed","01-01-14","01-01-14","05-01-14","Intercropping","Landrace"
"3320","3320","Rainfed","01-01-14","01-01-14","05-01-14","Monoculture","Landrace"
"3321","3321","Rainfed","29-08-14","29-08-14","29-08-14","Monoculture","Landrace"
"3322","3322","Rainfed","02-01-14","02-01-14","11-01-14","Intercropping","Landrace"
"3323","3323","Rainfed","03-01-14","03-01-14","06-01-14","Monoculture","Landrace"
"3324","3324","Rainfed","04-01-14","04-01-14","10-01-14","Intercropping","Landrace"
"3325","3325","Rainfed","03-01-14","03-01-14","12-01-14","Intercropping","Landrace"
"3326","3326","Rainfed","07-01-14","07-01-14","12-01-14","Intercropping","Landrace"
"3327","3327","Rainfed","02-01-14","02-01-14","05-01-14","Monoculture","Landrace"
"3328","3328","Rainfed","05-01-14","06-01-14","10-01-14","Intercropping","Landrace"
"3329","3329","Rainfed","02-01-14","02-01-14","10-01-14","Monoculture","Landrace"
"3330","3330","Rainfed","04-01-14","04-01-14","10-01-14","Intercropping","Landrace"
"3331","3331","Irrigated","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3332","3332","Rainfed","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3333","3333","Rainfed","02-01-14","02-01-14","05-01-14","Monoculture","Landrace"
"3334","3334","Rainfed","05-01-14","06-01-14","10-01-14","Monoculture","Landrace"
"3335","3335","Rainfed","01-01-14","01-01-14","05-01-14","Monoculture","Landrace"
"3336","3336","Rainfed","06-01-14","06-01-14","10-01-14","Intercropping","Landrace"
"3337","3337","Rainfed","06-01-14","06-01-14","10-01-14","Intercropping","Landrace"
"3338","3338","Rainfed","06-01-14","06-01-14","10-01-14","Intercropping","Landrace"
"3339","3339","Rainfed","09-01-14","09-01-14","01-01-15","Monoculture","Landrace"
"3340","3340","Rainfed","03-01-14","03-01-14","11-01-14","Monoculture","Landrace"
"3341","3341","Rainfed","01-01-14","01-01-14","05-01-14","Intercropping","Landrace"
"3342","3342","Rainfed","01-01-14","01-01-14","05-01-14","Intercropping","Landrace"
"3343","3343","Rainfed","01-01-14","01-01-14","06-01-14","Intercropping","Landrace"
"3344","3344","Rainfed","02-01-14","02-01-14","05-01-14","Monoculture","Landrace"
"3345","3345","Rainfed","05-01-14","06-01-14","09-01-14","Intercropping","Landrace"
"3346","3346","Rainfed","03-01-14","04-01-14","10-01-14","Monoculture","Landrace"
"3347","3347","Rainfed","02-01-14","02-01-14","05-01-14","Monoculture","Landrace"
"3348","3348","Rainfed","05-01-14","06-01-14","09-01-14","Intercropping","Landrace"
"3349","3349","Rainfed","01-01-14","01-01-14","05-01-14","Monoculture","Landrace"
"3350","3350","Rainfed","01-01-14","01-01-14","06-01-14","Intercropping","Landrace"
"3351","3351",,,,,,"Improved"
"3352","3352",,,,,,"Improved"
"3353","3353",,,,,,"Improved"
"3354","3354",,,,,,"Improved"
"3355","3355",,,,,,"Improved"
"3356","3356",,,,,,"Improved"
"3357","3357",,,,,,"Improved"
"3358","3358",,,,,,"Improved"
"3359","3359",,,,,,"Improved"
"3360","3360",,,,,,"Improved"
"3361","3361",,,,,,"Improved"
"3362","3362",,,,,,"Improved"
"3363","3363",,,,,,"Improved"
"3364","3364",,,,,,
"3365","3365",,,,,,"Improved"
"3366","3366",,,,,,"Improved"
"3367","3367",,,,,,"Improved"
"3368","3368",,,,,,"Improved"
"3369","3369",,,,,,"Improved"
"3370","3370",,,,,,"Improved"
"3371","3371","Rainfed","02-01-14","02-01-14","08-01-14","Monoculture","Landrace"
"3372","3372","Rainfed","02-01-14","02-01-14","12-01-14","Monoculture","Landrace"
"3373","3373","Rainfed","02-01-14","02-01-14","08-01-14","Monoculture","Landrace"
"3374","3374","Irrigated","06-01-14","07-01-14","12-01-14","Monoculture","Landrace"
"3375","3375","Irrigated","05-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3376","3376","Rainfed","16-10-14","07-01-14","12-01-14","Mixed cropping","Landrace"
"3377","3377","Rainfed","01-05-14","01-06-14","01-11-14","Mixed cropping","Landrace"
"3378","3378","Rainfed","05-01-14","07-01-14","12-01-14","Monoculture","Landrace"
"3379","3379","Rainfed","16-10-14","03-01-14","11-01-14","Monoculture","Landrace"
"3380","3380","Rainfed","16-10-14","08-01-14","01-01-15","Monoculture","Landrace"
"3381","3381","Rainfed","16-10-14","08-01-14","16-01-15","Monoculture","Landrace"
"3382","3382","Nil","16-10-14","16-10-14","16-10-14","NIl","Landrace"
"3383","3383","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3384","3384","Nil","16-10-14","16-10-14","16-10-14","NIl","Landrace"
"3385","3385","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3386","3386","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3387","3387","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3388","3388","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3389","3389","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3390","3390","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3391","3391","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3392","3392","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3393","3393","Nil","16-10-14","08-01-14","11-01-14","Nil","Landrace"
"3394","3394","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3395","3395","Nil","16-10-14","08-01-14","11-01-14","Nil","Landrace"
"3396","3396","Nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3397","3397","nil","16-10-14","16-10-14","16-10-14","Nil","Landrace"
"3398","3398","Nil","17-10-14","04-01-14","11-01-14","Nil","Landrace"
"3399","3399","Nil","17-10-14","09-01-14","05-01-15","Monoculture","Landrace"
"3400","3400","Nil","04-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3401","3401","Nil","04-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3402","3402","Nil","17-10-14","10-01-14","06-01-15","NIl","Landrace"
"3403","3403","Nil","17-10-14","10-01-14","17-10-14","Nil","Landrace"
"3404","3404","Nil","17-10-14","01-04-14","01-10-14","Monoculture","Landrace"
"3405","3405","Nil","05-01-14","07-01-14","12-01-14","Monoculture","Landrace"
"3406","3406","Nil","17-10-14","02-01-14","09-01-14","Nil","Landrace"
"3407","3407","Nil","17-10-14","03-01-14","07-01-14","Nil","Landrace"
"3408","3408","Nil","17-10-14","10-04-14","08-01-14","Nil","Landrace"
"3409","3409","Nil","17-10-14","04-01-14","11-01-14","Nil","Landrace"
"3410","3410","Nil","17-10-14","03-01-14","10-01-14","Nil","Landrace"
"3411","3411","Nil","17-10-14","03-01-14","10-01-14","Nil","Landrace"
"3412","3412","Nil","17-10-14","03-01-14","10-01-14","Nil","Landrace"
"3413","3413","Nil","17-10-14","06-01-14","10-01-14","Monoculture","Landrace"
"3414","3414","Nil","17-10-14","06-01-14","10-01-14","Nil","Landrace"
"3415","3415","Nil","02-01-14","06-01-14","10-01-14","Nil","Landrace"
"3416","3416","Nil","17-10-14","07-01-14","11-01-14","Monoculture","Landrace"
"3417","3417","Nil","17-10-14","02-01-14","07-01-14","Monoculture","Landrace"
"3418","3418","Rainfed","09-01-14","17-10-14","02-01-15","Monoculture","Landrace"
"3419","3419","Nil","17-10-14","02-01-14","09-01-14","Intercropping","Landrace"
"3420","3420","Nil","17-10-14","02-01-14","09-01-14","Intercropping","Landrace"
"3421","3421","Nil","17-10-14","02-01-14","10-01-14","Nil","Landrace"
"3422","3422","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3423","3423","Nil","20-10-14","02-01-14","10-01-14","Nil","Landrace"
"3424","3424","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3425","3425","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3426","3426","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3427","3427","Nil","20-10-14","10-03-14","12-01-14","Monoculture","Landrace"
"3428","3428","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3429","3429","Nil","20-10-14","02-01-14","09-01-14","Nil","Landrace"
"3430","3430","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3431","3431","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3432","3432","nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3433","3433","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3434","3434","nil","20-10-14","08-01-14","02-01-15","Monoculture","Landrace"
"3435","3435","Nil","20-10-14","10-05-14","10-01-14","Monoculture","Landrace"
"3436","3436","Nil","20-10-14","02-01-14","12-01-14","Monoculture","Landrace"
"3437","3437","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3438","3438","Nil","06-01-14","07-01-14","12-01-14","Nil","Landrace"
"3439","3439","Nil","06-01-14","07-01-14","11-01-14","Nil","Landrace"
"3440","3440","Nil","20-10-14","20-10-14","20-10-14","Nil","Landrace"
"3441","3441","Nil","06-01-14","07-01-14","11-01-14","Nil","Landrace"
"3442","3442","Nil","20-10-14","04-01-14","08-01-14","Monoculture","Landrace"
"3443","3443","Nil","20-10-14","02-01-14","06-01-14","Monoculture","Landrace"
"3444","3444","Nil","20-10-14","08-01-14","11-01-14","Monoculture","Landrace"
"3445","3445","Nil","20-10-14","06-01-14","12-01-14","Monoculture","Landrace"
"3446","3446","Nil","20-10-14","07-01-14","12-01-14","Monoculture","Landrace"
"3447","3447","Nil","20-10-14","07-01-14","12-01-14","Monoculture","Landrace"
"3448","3448","Nil","20-10-14","10-02-14","12-01-14","Monoculture","Landrace"
"3449","3449","Nil","20-10-14","03-01-14","12-01-14","Monoculture","Landrace"
"3450","3450","Rainfed","21-10-14","03-01-14","09-01-14","Monoculture","Landrace"
"3451","3451","Nil","21-10-14","03-01-14","09-01-14","Monoculture","Landrace"
"3452","3452","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3453","3453","Nil","21-10-14","04-01-14","09-01-14","Mixed cropping","Landrace"
"3454","3454","Rainfed","21-10-14","09-01-14","02-01-15","Monoculture","Landrace"
"3455","3455","Nil","21-10-14","04-01-14","09-01-14","Monoculture","Landrace"
"3456","3456","Nil","10-01-14","05-01-14","11-01-14","Monoculture","Landrace"
"3457","3457","Nil","21-10-14","05-01-14","11-01-14","Monoculture","Landrace"
"3458","3458","Nil","21-10-14","05-01-14","11-01-14","Monoculture","Landrace"
"3459","3459","Irrigated","21-10-14","02-01-14","06-01-14","Monoculture","Landrace"
"3460","3460","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3461","3461","Nil","21-10-14","02-01-14","09-01-14","Monoculture","Landrace"
"3462","3462","Ni","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3463","3463","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3464","3464","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3465","3465","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3466","3466","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3467","3467","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3468","3468","Nil","21-10-14","03-01-14","06-01-14","Mixed cropping","Landrace"
"3469","3469","Nil","21-10-14","21-10-14","21-10-14","Mixed cropping","Landrace"
"3470","3470","Nil","21-10-14","04-01-14","08-01-14","Nil","Landrace"
"3471","3471","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3472","3472","Nil","21-10-14","08-01-14","12-01-14","Nil","Landrace"
"3473","3473","Nil","21-10-14","08-01-14","12-01-14","Monoculture","Landrace"
"3474","3474","Nil","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3475","3475","Nil","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3476","3476","Nil","21-10-14","02-01-14","08-01-14","Monoculture","Landrace"
"3477","3477","Nil","21-10-14","08-01-14","01-01-15","Monoculture","Landrace"
"3478","3478","Nil","21-10-14","08-01-14","01-01-15","Monoculture","Landrace"
"3479","3479","Nil","21-10-14","08-01-14","01-01-15","Monoculture","Landrace"
"3480","3480","Nil","21-10-14","09-01-14","12-01-14","Monoculture","Landrace"
"3481","3481","Nil","21-10-14","08-01-14","12-01-14","Monoculture","Landrace"
"3482","3482","Nil","10-01-14","08-01-14","12-01-14","Monoculture","Landrace"
"3483","3483","Nil","21-10-14","07-01-14","11-01-14","Monoculture","Landrace"
"3484","3484","Nil","21-10-14","10-01-14","02-01-15","Monoculture","Landrace"
"3485","3485","Nil","07-01-14","08-01-14","12-01-14","Monoculture","Landrace"
"3486","3486","Nil","21-10-14","06-01-14","12-01-14","Monoculture","Landrace"
"3487","3487","Nil","21-10-14","10-07-14","12-01-14","Monoculture","Landrace"
"3488","3488","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3489","3489","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3490","3490","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3491","3491","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3492","3492","Nil","21-10-14","21-10-14","21-10-14","Nil","Landrace"
"3493","3493","Nil","21-10-14","06-01-14","12-01-14","Monoculture","Landrace"
"3494","3494","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3495","3495","Nil","01-06-14","01-07-14","01-11-14","Monoculture","Landrace"
"3496","3496","NIl","21-10-14","21-10-14","21-10-14","Monoculture","Landrace"
"3497","3497","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3498","3498","Nil","21-10-14","04-01-14","12-01-14","Monoculture","Landrace"
"3499","3499","Nil","21-10-14","04-01-14","07-01-14","Monoculture","Landrace"
"3500","3500","Nil","21-10-14","07-01-14","12-01-14","Monoculture","Landrace"
"3501","3501","Nil","21-10-14","04-01-14","08-01-14","Monoculture","Landrace"
"3502","3502","Nil","06-01-14","08-01-14","12-01-14","Monoculture","Landrace"
"3503","3503","Nil","06-01-14","07-01-14","12-01-14","Monoculture","Landrace"
"3504","3504","Nil","06-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3505","3505","Nil","05-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3506","3506","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3507","3507","Nil","22-10-14","02-01-14","07-01-14","Monoculture","Landrace"
"3508","3508","Nil","05-01-14","07-01-14","11-01-14","Monoculture","Landrace"
"3509","3509","Nil","22-10-14","22-10-14","22-10-14","Monoculture","Landrace"
"3510","3510","nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3511","3511","Rainfed","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3512","3512","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3513","3513","Nil","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3514","3514","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3515","3515","Irrigated","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3516","3516","Irrigated","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3517","3517","Nil","22-10-14","22-10-14","22-10-14","Monoculture","Landrace"
"3518","3518","Nil","22-10-14","22-10-14","22-10-14","Monoculture","Landrace"
"3519","3519","Nil","22-10-14","08-01-14","12-01-14","Monoculture","Landrace"
"3520","3520","Nil","22-10-14","22-10-14","22-10-14","nil","Landrace"
"3521","3521","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3522","3522","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3523","3523","Nil","22-10-14","22-10-14","22-10-14","Nil","Landrace"
"3524","3524","Nil","23-10-14","10-01-14","02-01-15","Monoculture","Landrace"
"3525","3525","Nil","23-10-14","02-01-14","07-01-14","Monoculture","Landrace"
"3526","3526","Nil","23-10-14","08-01-14","02-01-15","Monoculture","Landrace"
"3527","3527","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3528","3528","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3529","3529","nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3530","3530","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3531","3531","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3532","3532","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3533","3533","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3534","3534","nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3535","3535","Nil","23-10-14","23-10-14","23-10-14","Nil","Landrace"
"3536","3536","Rainfed","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3537","3537","Irrigated","05-01-14","06-01-14","11-01-14","Monoculture","Landrace"
"3538","3538","Irrigated","24-10-14","02-01-14","08-01-14","Monoculture","Landrace"
"3539","3539","Rainfed","05-01-14","06-01-14","12-01-14","Intercropping","Landrace"
"3540","3540","Rainfed","24-10-14","06-01-14","12-01-14","Intercropping","Landrace"
"3541","3541","Rainfed","24-10-14","06-01-14","12-01-14","Intercropping","Landrace"
"3542","3542","Rainfed","24-10-14","06-01-14","12-01-14","Intercropping","Landrace"
"3543","3543","Rainfed","24-10-14","06-01-14","11-01-14","Intercropping","Landrace"
"3544","3544","Rainfed","24-10-14","06-01-14","11-01-14","Mixed cropping","Landrace"
"3545","3545","Rainfed","24-10-14","10-01-14","24-10-14","Monoculture","Landrace"
"3546","3546","Rainfed","01-01-14","04-01-14","11-01-14","Monoculture","Landrace"
"3547","3547","Rainfed","24-10-14","09-01-14","12-01-14","Monoculture","Landrace"
"3548","3548","Rainfed","24-10-14","03-01-14","07-01-14","Mixed cropping","Landrace"
"3549","3549","Rainfed","24-10-14","03-01-14","06-01-14","Monoculture","Landrace"
"3550","3550","Rainfed","24-10-14","02-01-14","07-01-14","Monoculture","Landrace"
"3551","3551","Rainfed","24-10-14","10-01-14","10-03-15","Monoculture","Landrace"
"3552","3552","Rainfed","24-10-14","10-01-14","02-01-15","Monoculture","Landrace"
"3553","3553","Rainfed","24-10-14","05-01-14","11-01-14","Mixed cropping","Landrace"
"3554","3554","Rainfed","24-10-14","02-01-14","06-01-14","Monoculture","Landrace"
